Trial,S1_val,S1_std,S2_val,S2_std,Decision (S1>S2)
7519,4.999999999999947,2,0,8,0
7520,4.999999999999947,2,0,8,1
7521,4.999999999999947,2,0,8,1
7522,4.999999999999947,2,0,8,1
7523,4.999999999999947,2,0,8,1
7524,4.999999999999947,2,0,8,0
7525,4.999999999999947,2,0,8,0
7526,4.999999999999947,2,0,8,0
7527,4.999999999999947,2,0,8,1
7528,4.999999999999947,2,0,8,1
7529,4.999999999999947,2,0,8,1
7530,4.999999999999947,2,0,8,0
7531,4.999999999999947,2,0,8,1
7532,4.999999999999947,2,0,8,1
7533,4.999999999999947,2,0,8,1
7534,4.999999999999947,2,0,8,0
7535,4.999999999999947,2,0,8,1
7536,4.999999999999947,2,0,8,1
7537,4.999999999999947,2,0,8,1
7538,4.999999999999947,2,0,8,1
7539,4.999999999999947,2,0,8,1
7540,4.999999999999947,2,0,8,1
7541,4.999999999999947,2,0,8,1
7542,4.999999999999947,2,0,8,1
7543,4.999999999999947,2,0,8,1
7544,4.999999999999947,2,0,8,1
7545,4.999999999999947,2,0,8,0
7546,4.999999999999947,2,0,8,1
7547,4.999999999999947,2,0,8,1
7548,4.999999999999947,2,0,8,1
7549,4.999999999999947,2,0,8,0
7550,4.999999999999947,2,0,8,1
7551,5.099999999999946,2,0,8,1
7552,5.099999999999946,2,0,8,1
7553,5.099999999999946,2,0,8,1
7554,5.099999999999946,2,0,8,1
7555,5.099999999999946,2,0,8,1
7556,5.099999999999946,2,0,8,1
7557,5.099999999999946,2,0,8,1
7558,5.099999999999946,2,0,8,0
7559,5.099999999999946,2,0,8,1
7560,5.099999999999946,2,0,8,1
7561,5.099999999999946,2,0,8,1
7562,5.099999999999946,2,0,8,1
7563,5.099999999999946,2,0,8,1
7564,5.099999999999946,2,0,8,1
7565,5.099999999999946,2,0,8,0
7566,5.099999999999946,2,0,8,1
7567,5.099999999999946,2,0,8,0
7568,5.099999999999946,2,0,8,1
7569,5.099999999999946,2,0,8,1
7570,5.099999999999946,2,0,8,1
7571,5.099999999999946,2,0,8,1
7572,5.099999999999946,2,0,8,1
7573,5.099999999999946,2,0,8,1
7574,5.099999999999946,2,0,8,1
7575,5.099999999999946,2,0,8,1
7576,5.099999999999946,2,0,8,1
7577,5.099999999999946,2,0,8,0
7578,5.099999999999946,2,0,8,1
7579,5.099999999999946,2,0,8,1
7580,5.099999999999946,2,0,8,0
7581,5.099999999999946,2,0,8,1
7582,5.099999999999946,2,0,8,0
7583,5.099999999999946,2,0,8,1
7584,5.099999999999946,2,0,8,0
7585,5.099999999999946,2,0,8,1
7586,5.099999999999946,2,0,8,0
7587,5.099999999999946,2,0,8,1
7588,5.099999999999946,2,0,8,1
7589,5.099999999999946,2,0,8,0
7590,5.099999999999946,2,0,8,1
7591,5.099999999999946,2,0,8,1
7592,5.099999999999946,2,0,8,1
7593,5.099999999999946,2,0,8,1
7594,5.099999999999946,2,0,8,1
7595,5.099999999999946,2,0,8,0
7596,5.099999999999946,2,0,8,0
7597,5.099999999999946,2,0,8,1
7598,5.099999999999946,2,0,8,1
7599,5.099999999999946,2,0,8,1
7600,5.099999999999946,2,0,8,1
7601,5.199999999999946,2,0,8,0
7602,5.199999999999946,2,0,8,1
7603,5.199999999999946,2,0,8,1
7604,5.199999999999946,2,0,8,0
7605,5.199999999999946,2,0,8,1
7606,5.199999999999946,2,0,8,1
7607,5.199999999999946,2,0,8,1
7608,5.199999999999946,2,0,8,1
7609,5.199999999999946,2,0,8,1
7610,5.199999999999946,2,0,8,1
7611,5.199999999999946,2,0,8,1
7612,5.199999999999946,2,0,8,1
7613,5.199999999999946,2,0,8,1
7614,5.199999999999946,2,0,8,1
7615,5.199999999999946,2,0,8,0
7616,5.199999999999946,2,0,8,1
7617,5.199999999999946,2,0,8,1
7618,5.199999999999946,2,0,8,1
7619,5.199999999999946,2,0,8,1
7620,5.199999999999946,2,0,8,1
7621,5.199999999999946,2,0,8,0
7622,5.199999999999946,2,0,8,1
7623,5.199999999999946,2,0,8,1
7624,5.199999999999946,2,0,8,1
7625,5.199999999999946,2,0,8,0
7626,5.199999999999946,2,0,8,1
7627,5.199999999999946,2,0,8,0
7628,5.199999999999946,2,0,8,1
7629,5.199999999999946,2,0,8,1
7630,5.199999999999946,2,0,8,1
7631,5.199999999999946,2,0,8,0
7632,5.199999999999946,2,0,8,1
7633,5.199999999999946,2,0,8,1
7634,5.199999999999946,2,0,8,0
7635,5.199999999999946,2,0,8,1
7636,5.199999999999946,2,0,8,1
7637,5.199999999999946,2,0,8,1
7638,5.199999999999946,2,0,8,1
7639,5.199999999999946,2,0,8,1
7640,5.199999999999946,2,0,8,1
7641,5.199999999999946,2,0,8,1
7642,5.199999999999946,2,0,8,1
7643,5.199999999999946,2,0,8,1
7644,5.199999999999946,2,0,8,0
7645,5.199999999999946,2,0,8,1
7646,5.199999999999946,2,0,8,1
7647,5.199999999999946,2,0,8,1
7648,5.199999999999946,2,0,8,1
7649,5.199999999999946,2,0,8,1
7650,5.199999999999946,2,0,8,1
7651,5.299999999999946,2,0,8,0
7652,5.299999999999946,2,0,8,1
7653,5.299999999999946,2,0,8,0
7654,5.299999999999946,2,0,8,1
7655,5.299999999999946,2,0,8,1
7656,5.299999999999946,2,0,8,1
7657,5.299999999999946,2,0,8,1
7658,5.299999999999946,2,0,8,1
7659,5.299999999999946,2,0,8,0
7660,5.299999999999946,2,0,8,1
7661,5.299999999999946,2,0,8,1
7662,5.299999999999946,2,0,8,1
7663,5.299999999999946,2,0,8,1
7664,5.299999999999946,2,0,8,1
7665,5.299999999999946,2,0,8,1
7666,5.299999999999946,2,0,8,1
7667,5.299999999999946,2,0,8,1
7668,5.299999999999946,2,0,8,1
7669,5.299999999999946,2,0,8,1
7670,5.299999999999946,2,0,8,1
7671,5.299999999999946,2,0,8,1
7672,5.299999999999946,2,0,8,1
7673,5.299999999999946,2,0,8,0
7674,5.299999999999946,2,0,8,1
7675,5.299999999999946,2,0,8,1
7676,5.299999999999946,2,0,8,0
7677,5.299999999999946,2,0,8,1
7678,5.299999999999946,2,0,8,1
7679,5.299999999999946,2,0,8,1
7680,5.299999999999946,2,0,8,1
7681,5.299999999999946,2,0,8,1
7682,5.299999999999946,2,0,8,1
7683,5.299999999999946,2,0,8,1
7684,5.299999999999946,2,0,8,1
7685,5.299999999999946,2,0,8,0
7686,5.299999999999946,2,0,8,1
7687,5.299999999999946,2,0,8,1
7688,5.299999999999946,2,0,8,0
7689,5.299999999999946,2,0,8,1
7690,5.299999999999946,2,0,8,1
7691,5.299999999999946,2,0,8,0
7692,5.299999999999946,2,0,8,0
7693,5.299999999999946,2,0,8,1
7694,5.299999999999946,2,0,8,1
7695,5.299999999999946,2,0,8,1
7696,5.299999999999946,2,0,8,1
7697,5.299999999999946,2,0,8,1
7698,5.299999999999946,2,0,8,0
7699,5.299999999999946,2,0,8,1
7700,5.299999999999946,2,0,8,1
7701,5.399999999999945,2,0,8,1
7702,5.399999999999945,2,0,8,0
7703,5.399999999999945,2,0,8,1
7704,5.399999999999945,2,0,8,1
7705,5.399999999999945,2,0,8,1
7706,5.399999999999945,2,0,8,1
7707,5.399999999999945,2,0,8,0
7708,5.399999999999945,2,0,8,0
7709,5.399999999999945,2,0,8,1
7710,5.399999999999945,2,0,8,1
7711,5.399999999999945,2,0,8,1
7712,5.399999999999945,2,0,8,1
7713,5.399999999999945,2,0,8,1
7714,5.399999999999945,2,0,8,0
7715,5.399999999999945,2,0,8,1
7716,5.399999999999945,2,0,8,1
7717,5.399999999999945,2,0,8,1
7718,5.399999999999945,2,0,8,0
7719,5.399999999999945,2,0,8,1
7720,5.399999999999945,2,0,8,1
7721,5.399999999999945,2,0,8,0
7722,5.399999999999945,2,0,8,0
7723,5.399999999999945,2,0,8,1
7724,5.399999999999945,2,0,8,0
7725,5.399999999999945,2,0,8,0
7726,5.399999999999945,2,0,8,1
7727,5.399999999999945,2,0,8,1
7728,5.399999999999945,2,0,8,1
7729,5.399999999999945,2,0,8,1
7730,5.399999999999945,2,0,8,1
7731,5.399999999999945,2,0,8,1
7732,5.399999999999945,2,0,8,1
7733,5.399999999999945,2,0,8,1
7734,5.399999999999945,2,0,8,0
7735,5.399999999999945,2,0,8,1
7736,5.399999999999945,2,0,8,1
7737,5.399999999999945,2,0,8,1
7738,5.399999999999945,2,0,8,1
7739,5.399999999999945,2,0,8,1
7740,5.399999999999945,2,0,8,0
7741,5.399999999999945,2,0,8,0
7742,5.399999999999945,2,0,8,0
7743,5.399999999999945,2,0,8,1
7744,5.399999999999945,2,0,8,1
7745,5.399999999999945,2,0,8,1
7746,5.399999999999945,2,0,8,1
7747,5.399999999999945,2,0,8,0
7748,5.399999999999945,2,0,8,1
7749,5.399999999999945,2,0,8,1
7750,5.399999999999945,2,0,8,0
7751,5.499999999999945,2,0,8,1
7752,5.499999999999945,2,0,8,1
7753,5.499999999999945,2,0,8,0
7754,5.499999999999945,2,0,8,0
7755,5.499999999999945,2,0,8,1
7756,5.499999999999945,2,0,8,0
7757,5.499999999999945,2,0,8,1
7758,5.499999999999945,2,0,8,1
7759,5.499999999999945,2,0,8,1
7760,5.499999999999945,2,0,8,1
7761,5.499999999999945,2,0,8,0
7762,5.499999999999945,2,0,8,0
7763,5.499999999999945,2,0,8,0
7764,5.499999999999945,2,0,8,1
7765,5.499999999999945,2,0,8,1
7766,5.499999999999945,2,0,8,1
7767,5.499999999999945,2,0,8,1
7768,5.499999999999945,2,0,8,1
7769,5.499999999999945,2,0,8,1
7770,5.499999999999945,2,0,8,1
7771,5.499999999999945,2,0,8,0
7772,5.499999999999945,2,0,8,1
7773,5.499999999999945,2,0,8,1
7774,5.499999999999945,2,0,8,1
7775,5.499999999999945,2,0,8,1
7776,5.499999999999945,2,0,8,1
7777,5.499999999999945,2,0,8,1
7778,5.499999999999945,2,0,8,1
7779,5.499999999999945,2,0,8,1
7780,5.499999999999945,2,0,8,1
7781,5.499999999999945,2,0,8,1
7782,5.499999999999945,2,0,8,0
7783,5.499999999999945,2,0,8,1
7784,5.499999999999945,2,0,8,1
7785,5.499999999999945,2,0,8,1
7786,5.499999999999945,2,0,8,1
7787,5.499999999999945,2,0,8,1
7788,5.499999999999945,2,0,8,1
7789,5.499999999999945,2,0,8,1
7790,5.499999999999945,2,0,8,0
7791,5.499999999999945,2,0,8,1
7792,5.499999999999945,2,0,8,1
7793,5.499999999999945,2,0,8,0
7794,5.499999999999945,2,0,8,1
7795,5.499999999999945,2,0,8,0
7796,5.499999999999945,2,0,8,1
7797,5.499999999999945,2,0,8,0
7798,5.499999999999945,2,0,8,1
7799,5.499999999999945,2,0,8,1
7800,5.499999999999945,2,0,8,1
7801,5.599999999999945,2,0,8,0
7802,5.599999999999945,2,0,8,1
7803,5.599999999999945,2,0,8,1
7804,5.599999999999945,2,0,8,0
7805,5.599999999999945,2,0,8,1
7806,5.599999999999945,2,0,8,1
7807,5.599999999999945,2,0,8,1
7808,5.599999999999945,2,0,8,1
7809,5.599999999999945,2,0,8,1
7810,5.599999999999945,2,0,8,1
7811,5.599999999999945,2,0,8,1
7812,5.599999999999945,2,0,8,1
7813,5.599999999999945,2,0,8,1
7814,5.599999999999945,2,0,8,1
7815,5.599999999999945,2,0,8,0
7816,5.599999999999945,2,0,8,1
7817,5.599999999999945,2,0,8,1
7818,5.599999999999945,2,0,8,1
7819,5.599999999999945,2,0,8,0
7820,5.599999999999945,2,0,8,0
7821,5.599999999999945,2,0,8,0
7822,5.599999999999945,2,0,8,1
7823,5.599999999999945,2,0,8,1
7824,5.599999999999945,2,0,8,0
7825,5.599999999999945,2,0,8,1
7826,5.599999999999945,2,0,8,1
7827,5.599999999999945,2,0,8,1
7828,5.599999999999945,2,0,8,1
7829,5.599999999999945,2,0,8,0
7830,5.599999999999945,2,0,8,1
7831,5.599999999999945,2,0,8,0
7832,5.599999999999945,2,0,8,0
7833,5.599999999999945,2,0,8,1
7834,5.599999999999945,2,0,8,1
7835,5.599999999999945,2,0,8,1
7836,5.599999999999945,2,0,8,1
7837,5.599999999999945,2,0,8,0
7838,5.599999999999945,2,0,8,0
7839,5.599999999999945,2,0,8,1
7840,5.599999999999945,2,0,8,0
7841,5.599999999999945,2,0,8,0
7842,5.599999999999945,2,0,8,0
7843,5.599999999999945,2,0,8,1
7844,5.599999999999945,2,0,8,0
7845,5.599999999999945,2,0,8,1
7846,5.599999999999945,2,0,8,1
7847,5.599999999999945,2,0,8,0
7848,5.599999999999945,2,0,8,1
7849,5.599999999999945,2,0,8,1
7850,5.599999999999945,2,0,8,1
7851,5.699999999999944,2,0,8,1
7852,5.699999999999944,2,0,8,1
7853,5.699999999999944,2,0,8,1
7854,5.699999999999944,2,0,8,1
7855,5.699999999999944,2,0,8,0
7856,5.699999999999944,2,0,8,1
7857,5.699999999999944,2,0,8,1
7858,5.699999999999944,2,0,8,1
7859,5.699999999999944,2,0,8,0
7860,5.699999999999944,2,0,8,1
7861,5.699999999999944,2,0,8,1
7862,5.699999999999944,2,0,8,0
7863,5.699999999999944,2,0,8,0
7864,5.699999999999944,2,0,8,1
7865,5.699999999999944,2,0,8,1
7866,5.699999999999944,2,0,8,1
7867,5.699999999999944,2,0,8,1
7868,5.699999999999944,2,0,8,1
7869,5.699999999999944,2,0,8,0
7870,5.699999999999944,2,0,8,1
7871,5.699999999999944,2,0,8,1
7872,5.699999999999944,2,0,8,1
7873,5.699999999999944,2,0,8,1
7874,5.699999999999944,2,0,8,1
7875,5.699999999999944,2,0,8,0
7876,5.699999999999944,2,0,8,1
7877,5.699999999999944,2,0,8,1
7878,5.699999999999944,2,0,8,1
7879,5.699999999999944,2,0,8,0
7880,5.699999999999944,2,0,8,1
7881,5.699999999999944,2,0,8,1
7882,5.699999999999944,2,0,8,1
7883,5.699999999999944,2,0,8,1
7884,5.699999999999944,2,0,8,0
7885,5.699999999999944,2,0,8,1
7886,5.699999999999944,2,0,8,1
7887,5.699999999999944,2,0,8,1
7888,5.699999999999944,2,0,8,0
7889,5.699999999999944,2,0,8,1
7890,5.699999999999944,2,0,8,0
7891,5.699999999999944,2,0,8,1
7892,5.699999999999944,2,0,8,1
7893,5.699999999999944,2,0,8,1
7894,5.699999999999944,2,0,8,1
7895,5.699999999999944,2,0,8,0
7896,5.699999999999944,2,0,8,0
7897,5.699999999999944,2,0,8,0
7898,5.699999999999944,2,0,8,1
7899,5.699999999999944,2,0,8,1
7900,5.699999999999944,2,0,8,1
7901,5.799999999999944,2,0,8,1
7902,5.799999999999944,2,0,8,1
7903,5.799999999999944,2,0,8,1
7904,5.799999999999944,2,0,8,1
7905,5.799999999999944,2,0,8,0
7906,5.799999999999944,2,0,8,1
7907,5.799999999999944,2,0,8,0
7908,5.799999999999944,2,0,8,1
7909,5.799999999999944,2,0,8,1
7910,5.799999999999944,2,0,8,1
7911,5.799999999999944,2,0,8,1
7912,5.799999999999944,2,0,8,1
7913,5.799999999999944,2,0,8,1
7914,5.799999999999944,2,0,8,1
7915,5.799999999999944,2,0,8,1
7916,5.799999999999944,2,0,8,1
7917,5.799999999999944,2,0,8,1
7918,5.799999999999944,2,0,8,1
7919,5.799999999999944,2,0,8,1
7920,5.799999999999944,2,0,8,1
7921,5.799999999999944,2,0,8,0
7922,5.799999999999944,2,0,8,1
7923,5.799999999999944,2,0,8,1
7924,5.799999999999944,2,0,8,1
7925,5.799999999999944,2,0,8,0
7926,5.799999999999944,2,0,8,1
7927,5.799999999999944,2,0,8,1
7928,5.799999999999944,2,0,8,1
7929,5.799999999999944,2,0,8,1
7930,5.799999999999944,2,0,8,1
7931,5.799999999999944,2,0,8,1
7932,5.799999999999944,2,0,8,1
7933,5.799999999999944,2,0,8,1
7934,5.799999999999944,2,0,8,0
7935,5.799999999999944,2,0,8,0
7936,5.799999999999944,2,0,8,0
7937,5.799999999999944,2,0,8,0
7938,5.799999999999944,2,0,8,1
7939,5.799999999999944,2,0,8,0
7940,5.799999999999944,2,0,8,1
7941,5.799999999999944,2,0,8,0
7942,5.799999999999944,2,0,8,1
7943,5.799999999999944,2,0,8,1
7944,5.799999999999944,2,0,8,1
7945,5.799999999999944,2,0,8,0
7946,5.799999999999944,2,0,8,1
7947,5.799999999999944,2,0,8,0
7948,5.799999999999944,2,0,8,1
7949,5.799999999999944,2,0,8,1
7950,5.799999999999944,2,0,8,0
7951,5.8999999999999435,2,0,8,0
7952,5.8999999999999435,2,0,8,0
7953,5.8999999999999435,2,0,8,1
7954,5.8999999999999435,2,0,8,1
7955,5.8999999999999435,2,0,8,1
7956,5.8999999999999435,2,0,8,1
7957,5.8999999999999435,2,0,8,1
7958,5.8999999999999435,2,0,8,1
7959,5.8999999999999435,2,0,8,1
7960,5.8999999999999435,2,0,8,1
7961,5.8999999999999435,2,0,8,0
7962,5.8999999999999435,2,0,8,1
7963,5.8999999999999435,2,0,8,0
7964,5.8999999999999435,2,0,8,1
7965,5.8999999999999435,2,0,8,0
7966,5.8999999999999435,2,0,8,1
7967,5.8999999999999435,2,0,8,1
7968,5.8999999999999435,2,0,8,1
7969,5.8999999999999435,2,0,8,0
7970,5.8999999999999435,2,0,8,0
7971,5.8999999999999435,2,0,8,0
7972,5.8999999999999435,2,0,8,1
7973,5.8999999999999435,2,0,8,0
7974,5.8999999999999435,2,0,8,1
7975,5.8999999999999435,2,0,8,1
7976,5.8999999999999435,2,0,8,1
7977,5.8999999999999435,2,0,8,1
7978,5.8999999999999435,2,0,8,1
7979,5.8999999999999435,2,0,8,1
7980,5.8999999999999435,2,0,8,1
7981,5.8999999999999435,2,0,8,1
7982,5.8999999999999435,2,0,8,0
7983,5.8999999999999435,2,0,8,1
7984,5.8999999999999435,2,0,8,1
7985,5.8999999999999435,2,0,8,0
7986,5.8999999999999435,2,0,8,1
7987,5.8999999999999435,2,0,8,1
7988,5.8999999999999435,2,0,8,1
7989,5.8999999999999435,2,0,8,1
7990,5.8999999999999435,2,0,8,1
7991,5.8999999999999435,2,0,8,1
7992,5.8999999999999435,2,0,8,1
7993,5.8999999999999435,2,0,8,0
7994,5.8999999999999435,2,0,8,0
7995,5.8999999999999435,2,0,8,0
7996,5.8999999999999435,2,0,8,1
7997,5.8999999999999435,2,0,8,1
7998,5.8999999999999435,2,0,8,1
7999,5.8999999999999435,2,0,8,1
8000,5.8999999999999435,2,0,8,0
8001,5.999999999999943,2,0,8,1
8002,5.999999999999943,2,0,8,1
8003,5.999999999999943,2,0,8,1
8004,5.999999999999943,2,0,8,0
8005,5.999999999999943,2,0,8,1
8006,5.999999999999943,2,0,8,1
8007,5.999999999999943,2,0,8,1
8008,5.999999999999943,2,0,8,1
8009,5.999999999999943,2,0,8,1
8010,5.999999999999943,2,0,8,1
8011,5.999999999999943,2,0,8,1
8012,5.999999999999943,2,0,8,1
8013,5.999999999999943,2,0,8,1
8014,5.999999999999943,2,0,8,1
8015,5.999999999999943,2,0,8,1
8016,5.999999999999943,2,0,8,1
8017,5.999999999999943,2,0,8,1
8018,5.999999999999943,2,0,8,1
8019,5.999999999999943,2,0,8,1
8020,5.999999999999943,2,0,8,1
8021,5.999999999999943,2,0,8,1
8022,5.999999999999943,2,0,8,1
8023,5.999999999999943,2,0,8,1
8024,5.999999999999943,2,0,8,1
8025,5.999999999999943,2,0,8,0
8026,5.999999999999943,2,0,8,1
8027,5.999999999999943,2,0,8,1
8028,5.999999999999943,2,0,8,0
8029,5.999999999999943,2,0,8,1
8030,5.999999999999943,2,0,8,1
8031,5.999999999999943,2,0,8,0
8032,5.999999999999943,2,0,8,1
8033,5.999999999999943,2,0,8,1
8034,5.999999999999943,2,0,8,1
8035,5.999999999999943,2,0,8,1
8036,5.999999999999943,2,0,8,1
8037,5.999999999999943,2,0,8,1
8038,5.999999999999943,2,0,8,0
8039,5.999999999999943,2,0,8,1
8040,5.999999999999943,2,0,8,1
8041,5.999999999999943,2,0,8,1
8042,5.999999999999943,2,0,8,0
8043,5.999999999999943,2,0,8,1
8044,5.999999999999943,2,0,8,1
8045,5.999999999999943,2,0,8,1
8046,5.999999999999943,2,0,8,1
8047,5.999999999999943,2,0,8,1
8048,5.999999999999943,2,0,8,1
8049,5.999999999999943,2,0,8,1
8050,5.999999999999943,2,0,8,0
8051,6.099999999999945,2,0,8,1
8052,6.099999999999945,2,0,8,1
8053,6.099999999999945,2,0,8,1
8054,6.099999999999945,2,0,8,0
8055,6.099999999999945,2,0,8,1
8056,6.099999999999945,2,0,8,1
8057,6.099999999999945,2,0,8,0
8058,6.099999999999945,2,0,8,1
8059,6.099999999999945,2,0,8,0
8060,6.099999999999945,2,0,8,1
8061,6.099999999999945,2,0,8,1
8062,6.099999999999945,2,0,8,1
8063,6.099999999999945,2,0,8,0
8064,6.099999999999945,2,0,8,1
8065,6.099999999999945,2,0,8,0
8066,6.099999999999945,2,0,8,1
8067,6.099999999999945,2,0,8,0
8068,6.099999999999945,2,0,8,1
8069,6.099999999999945,2,0,8,1
8070,6.099999999999945,2,0,8,1
8071,6.099999999999945,2,0,8,1
8072,6.099999999999945,2,0,8,1
8073,6.099999999999945,2,0,8,1
8074,6.099999999999945,2,0,8,1
8075,6.099999999999945,2,0,8,1
8076,6.099999999999945,2,0,8,1
8077,6.099999999999945,2,0,8,1
8078,6.099999999999945,2,0,8,1
8079,6.099999999999945,2,0,8,1
8080,6.099999999999945,2,0,8,1
8081,6.099999999999945,2,0,8,1
8082,6.099999999999945,2,0,8,1
8083,6.099999999999945,2,0,8,0
8084,6.099999999999945,2,0,8,1
8085,6.099999999999945,2,0,8,1
8086,6.099999999999945,2,0,8,1
8087,6.099999999999945,2,0,8,1
8088,6.099999999999945,2,0,8,1
8089,6.099999999999945,2,0,8,1
8090,6.099999999999945,2,0,8,1
8091,6.099999999999945,2,0,8,1
8092,6.099999999999945,2,0,8,0
8093,6.099999999999945,2,0,8,1
8094,6.099999999999945,2,0,8,1
8095,6.099999999999945,2,0,8,1
8096,6.099999999999945,2,0,8,1
8097,6.099999999999945,2,0,8,1
8098,6.099999999999945,2,0,8,1
8099,6.099999999999945,2,0,8,1
8100,6.099999999999945,2,0,8,0
8101,6.1999999999999424,2,0,8,1
8102,6.1999999999999424,2,0,8,1
8103,6.1999999999999424,2,0,8,1
8104,6.1999999999999424,2,0,8,0
8105,6.1999999999999424,2,0,8,1
8106,6.1999999999999424,2,0,8,1
8107,6.1999999999999424,2,0,8,1
8108,6.1999999999999424,2,0,8,1
8109,6.1999999999999424,2,0,8,0
8110,6.1999999999999424,2,0,8,1
8111,6.1999999999999424,2,0,8,1
8112,6.1999999999999424,2,0,8,1
8113,6.1999999999999424,2,0,8,0
8114,6.1999999999999424,2,0,8,1
8115,6.1999999999999424,2,0,8,1
8116,6.1999999999999424,2,0,8,0
8117,6.1999999999999424,2,0,8,1
8118,6.1999999999999424,2,0,8,1
8119,6.1999999999999424,2,0,8,1
8120,6.1999999999999424,2,0,8,0
8121,6.1999999999999424,2,0,8,1
8122,6.1999999999999424,2,0,8,0
8123,6.1999999999999424,2,0,8,1
8124,6.1999999999999424,2,0,8,1
8125,6.1999999999999424,2,0,8,1
8126,6.1999999999999424,2,0,8,1
8127,6.1999999999999424,2,0,8,0
8128,6.1999999999999424,2,0,8,0
8129,6.1999999999999424,2,0,8,0
8130,6.1999999999999424,2,0,8,0
8131,6.1999999999999424,2,0,8,1
8132,6.1999999999999424,2,0,8,1
8133,6.1999999999999424,2,0,8,1
8134,6.1999999999999424,2,0,8,1
8135,6.1999999999999424,2,0,8,0
8136,6.1999999999999424,2,0,8,0
8137,6.1999999999999424,2,0,8,1
8138,6.1999999999999424,2,0,8,0
8139,6.1999999999999424,2,0,8,1
8140,6.1999999999999424,2,0,8,0
8141,6.1999999999999424,2,0,8,1
8142,6.1999999999999424,2,0,8,1
8143,6.1999999999999424,2,0,8,1
8144,6.1999999999999424,2,0,8,0
8145,6.1999999999999424,2,0,8,1
8146,6.1999999999999424,2,0,8,1
8147,6.1999999999999424,2,0,8,1
8148,6.1999999999999424,2,0,8,1
8149,6.1999999999999424,2,0,8,1
8150,6.1999999999999424,2,0,8,1
8151,6.29999999999994,2,0,8,1
8152,6.29999999999994,2,0,8,0
8153,6.29999999999994,2,0,8,1
8154,6.29999999999994,2,0,8,1
8155,6.29999999999994,2,0,8,0
8156,6.29999999999994,2,0,8,1
8157,6.29999999999994,2,0,8,1
8158,6.29999999999994,2,0,8,1
8159,6.29999999999994,2,0,8,0
8160,6.29999999999994,2,0,8,1
8161,6.29999999999994,2,0,8,1
8162,6.29999999999994,2,0,8,0
8163,6.29999999999994,2,0,8,1
8164,6.29999999999994,2,0,8,1
8165,6.29999999999994,2,0,8,0
8166,6.29999999999994,2,0,8,1
8167,6.29999999999994,2,0,8,1
8168,6.29999999999994,2,0,8,0
8169,6.29999999999994,2,0,8,0
8170,6.29999999999994,2,0,8,1
8171,6.29999999999994,2,0,8,0
8172,6.29999999999994,2,0,8,1
8173,6.29999999999994,2,0,8,0
8174,6.29999999999994,2,0,8,0
8175,6.29999999999994,2,0,8,1
8176,6.29999999999994,2,0,8,0
8177,6.29999999999994,2,0,8,0
8178,6.29999999999994,2,0,8,1
8179,6.29999999999994,2,0,8,0
8180,6.29999999999994,2,0,8,1
8181,6.29999999999994,2,0,8,0
8182,6.29999999999994,2,0,8,0
8183,6.29999999999994,2,0,8,0
8184,6.29999999999994,2,0,8,1
8185,6.29999999999994,2,0,8,0
8186,6.29999999999994,2,0,8,1
8187,6.29999999999994,2,0,8,0
8188,6.29999999999994,2,0,8,1
8189,6.29999999999994,2,0,8,1
8190,6.29999999999994,2,0,8,1
8191,6.29999999999994,2,0,8,0
8192,6.29999999999994,2,0,8,0
8193,6.29999999999994,2,0,8,0
8194,6.29999999999994,2,0,8,1
8195,6.29999999999994,2,0,8,1
8196,6.29999999999994,2,0,8,1
8197,6.29999999999994,2,0,8,0
8198,6.29999999999994,2,0,8,1
8199,6.29999999999994,2,0,8,1
8200,6.29999999999994,2,0,8,1
8201,6.399999999999942,2,0,8,1
8202,6.399999999999942,2,0,8,1
8203,6.399999999999942,2,0,8,1
8204,6.399999999999942,2,0,8,1
8205,6.399999999999942,2,0,8,1
8206,6.399999999999942,2,0,8,1
8207,6.399999999999942,2,0,8,0
8208,6.399999999999942,2,0,8,1
8209,6.399999999999942,2,0,8,0
8210,6.399999999999942,2,0,8,1
8211,6.399999999999942,2,0,8,0
8212,6.399999999999942,2,0,8,1
8213,6.399999999999942,2,0,8,0
8214,6.399999999999942,2,0,8,1
8215,6.399999999999942,2,0,8,0
8216,6.399999999999942,2,0,8,0
8217,6.399999999999942,2,0,8,1
8218,6.399999999999942,2,0,8,1
8219,6.399999999999942,2,0,8,1
8220,6.399999999999942,2,0,8,1
8221,6.399999999999942,2,0,8,1
8222,6.399999999999942,2,0,8,1
8223,6.399999999999942,2,0,8,1
8224,6.399999999999942,2,0,8,1
8225,6.399999999999942,2,0,8,0
8226,6.399999999999942,2,0,8,1
8227,6.399999999999942,2,0,8,0
8228,6.399999999999942,2,0,8,0
8229,6.399999999999942,2,0,8,1
8230,6.399999999999942,2,0,8,1
8231,6.399999999999942,2,0,8,1
8232,6.399999999999942,2,0,8,1
8233,6.399999999999942,2,0,8,0
8234,6.399999999999942,2,0,8,0
8235,6.399999999999942,2,0,8,1
8236,6.399999999999942,2,0,8,0
8237,6.399999999999942,2,0,8,0
8238,6.399999999999942,2,0,8,1
8239,6.399999999999942,2,0,8,0
8240,6.399999999999942,2,0,8,1
8241,6.399999999999942,2,0,8,1
8242,6.399999999999942,2,0,8,1
8243,6.399999999999942,2,0,8,1
8244,6.399999999999942,2,0,8,1
8245,6.399999999999942,2,0,8,1
8246,6.399999999999942,2,0,8,0
8247,6.399999999999942,2,0,8,1
